filepath,label_name,anomaly_probability,predicted_status,alert_message
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3717.jpg,Anomaly,0.9839023,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/492.jpg,Anomaly,0.9973924,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/104.jpg,Anomaly,0.9943527,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4584.jpg,Anomaly,0.9469945,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5718.jpg,Anomaly,0.9365419,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2493.jpg,Anomaly,0.65593857,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5113.jpg,Anomaly,0.99385494,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1795.jpg,Anomaly,0.95355237,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3721.jpg,Anomaly,0.9846561,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/735.jpg,Anomaly,0.9998723,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1852.jpg,Anomaly,0.98644024,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2940.jpg,Anomaly,0.99538213,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1836.jpg,Anomaly,0.98429054,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/1269.jpg,Normal,0.91511804,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5439.jpg,Anomaly,0.6111214,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5273.jpg,Anomaly,0.9996407,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5040.jpg,Anomaly,0.977419,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/265.jpg,Normal,0.691185,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2979.jpg,Anomaly,0.9945461,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3607.jpg,Anomaly,0.99503595,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3176.jpg,Anomaly,0.9627468,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5128.jpg,Anomaly,0.8636011,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/285.jpg,Anomaly,0.96101516,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4804.jpg,Anomaly,0.9935788,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4934.jpg,Anomaly,0.98704684,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3190.jpg,Anomaly,0.7338993,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2099.jpg,Anomaly,0.99802965,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4506.jpg,Anomaly,0.9568037,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2333.jpg,Anomaly,0.9821009,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3520.jpg,Anomaly,0.75757056,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/987.jpg,Anomaly,0.99546164,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2923.jpg,Anomaly,0.96267056,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3019.jpg,Anomaly,0.64146644,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4071.jpg,Anomaly,0.94091696,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3429.jpg,Anomaly,0.9937823,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/361.jpg,Anomaly,0.9998127,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2580.jpg,Anomaly,0.9476154,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4053.jpg,Anomaly,0.97636557,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2959.jpg,Anomaly,0.66311646,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/887.jpg,Anomaly,0.8731888,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1052.jpg,Anomaly,0.52192616,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1841.jpg,Anomaly,0.9640599,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4095.jpg,Anomaly,0.9985397,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2089.jpg,Anomaly,0.8914105,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/4251.jpg,Normal,0.70986044,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5520.jpg,Anomaly,0.8514851,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/993.jpg,Anomaly,0.8565418,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2535.jpg,Anomaly,0.99815565,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1996.jpg,Anomaly,0.9991763,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1859.jpg,Anomaly,0.96869946,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/276.jpg,Anomaly,0.8775083,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5564.jpg,Anomaly,0.9304046,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3982.jpg,Anomaly,0.9732381,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5173.jpg,Anomaly,0.99927706,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1776.jpg,Anomaly,0.9984199,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4398.jpg,Anomaly,0.9047536,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2292.jpg,Anomaly,0.9929069,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/331.jpg,Anomaly,0.99983335,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5563.jpg,Anomaly,0.99724126,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2248.jpg,Anomaly,0.9811156,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3933.jpg,Anomaly,0.9919457,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/517.jpg,Anomaly,0.9993825,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3043.jpg,Anomaly,0.8672094,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/non_violence/4721.jpg,Normal,0.7002303,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1472.jpg,Anomaly,0.99087065,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3557.jpg,Anomaly,0.9879232,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4522.jpg,Anomaly,0.90182614,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5038.jpg,Anomaly,0.9901944,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3181.jpg,Anomaly,0.98799884,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1004.jpg,Anomaly,0.9095931,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/879.jpg,Anomaly,0.9723912,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/949.jpg,Anomaly,0.94449276,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3165.jpg,Anomaly,0.5482799,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2995.jpg,Anomaly,0.9303656,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/495.jpg,Anomaly,0.90924394,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/290.jpg,Anomaly,0.6729622,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/614.jpg,Anomaly,0.99837685,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1983.jpg,Anomaly,0.97284293,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1924.jpg,Anomaly,0.99475974,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/5081.jpg,Anomaly,0.9976069,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3765.jpg,Anomaly,0.9999217,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3397.jpg,Anomaly,0.99993134,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4635.jpg,Anomaly,0.9998783,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3594.jpg,Anomaly,0.9970874,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3320.jpg,Anomaly,0.7795075,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1181.jpg,Anomaly,0.9288718,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/641.jpg,Anomaly,0.9974164,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/2141.jpg,Anomaly,0.9901188,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3480.jpg,Anomaly,0.9861269,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/3230.jpg,Anomaly,0.98929906,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/1582.jpg,Anomaly,0.9961092,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4488.jpg,Anomaly,0.91077775,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/274.jpg,Anomaly,0.9680219,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4081.jpg,Anomaly,0.99732184,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/4492.jpg,Anomaly,0.9995634,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
/kaggle/input/datasets/abdulmananraja/real-life-violence-situations/new_violence/violence/676.jpg,Anomaly,0.9979937,ALERT: Violence Anomaly,Potential violence anomaly detected. Send to security operator for review.
